ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,18.0,-0.11157212
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,19.0,-0.10844804
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,20.0,-0.10372385
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,21.0,-0.098013751
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,22.0,-0.09169542
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,23.0,-0.085117869
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,24.0,-0.078558974
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,25.0,-0.085149914
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,26.0,-0.088371642
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,27.0,-0.087702714
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,28.0,-0.085642375
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,29.0,-0.08312206
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,30.0,-0.080291145
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,31.0,-0.077091426
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,32.0,-0.073536485
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,33.0,-0.069706187
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,34.0,-0.065704294
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,35.0,-0.061859399
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,36.0,-0.064820051
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,37.0,-0.065306172
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,38.0,-0.064559482
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,39.0,-0.063303687
B159,16.900000000000002,0.2292738,2.4000000000000004,1.6,2.6,1.2000000000000002,2.2,391.1,410.70000000000005,Superheated,40.0,-0.061789718
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,5.0,-0.22343288
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,6.0,-0.20286295
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,7.0,-0.18026127
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,8.0,-0.16853185
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,9.0,-0.15543933
