ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,24,0.01372921799999999
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,25,0.014040451
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,26,0.01476973199999999
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,27,0.014950536
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,28,0.014919698
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,29,0.014865823
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,30,0.014831282
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,31,0.01483266800000001
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,32,0.014882192
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,33,0.014996156
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,34,0.015196942
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,35,0.01546497600000001
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,36,0.01574051800000001
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,37,0.01592107499999999
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,38,0.016003858
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,39,0.01605664800000001
B159,16.9,0.2292738,2.4,1.6,2.6,1.2,2.2,391.1,410.7,Superheated,40,0.01608200999999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,5,0.006625559599999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,6,0.007434028000000001
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,7,0.008176273999999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,8,0.008905962
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,9,0.009445157999999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,10,0.010089081
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,11,0.010457887
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,12,0.011273507
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,13,0.011579632
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,14,0.011763172
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,15,0.013309899
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,16,0.013193924
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,17,0.013117693
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,18,0.013179548
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,19,0.013523273
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,20,0.01507279299999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,21,0.014817853
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,22,0.01462954300000001
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,23,0.014535532
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,24,0.014577355
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,25,0.014811463
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,26,0.016102411
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,27,0.01606223699999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,28,0.015958212
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,29,0.01587733599999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,30,0.015834085
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,31,0.01582618799999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,32,0.01586575
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,33,0.01595413
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,34,0.016110693
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,35,0.01634482599999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,36,0.01662395600000001
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,37,0.016832176
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,38,0.016927359
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,39,0.01697149199999999
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,40,0.01699779
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,5,0.008351687
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,6,0.009055866000000001
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,7,0.009574699
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,8,0.010143821
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,9,0.010698825
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,10,0.011326763
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,11,0.011895153
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,12,0.012560111
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,13,0.012974985
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,14,0.01371249
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,15,0.014177559
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,16,0.014679559
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,17,0.014931064
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,18,0.015653506
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,19,0.016237627
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,20,0.016232684
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,21,0.016295213
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,22,0.016890996
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,23,0.01766358000000001
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,24,0.017743338
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,25,0.01779140899999999
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,26,0.017932556
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,27,0.018131193
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,28,0.018283996
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,29,0.01836758099999999
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,30,0.01846060199999999
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,31,0.01878125899999999
